population_id,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2236,1,-0.0395647514353201,0.0195321066842256,0.0822602607633245,0.146050109643699,0.207294664873191,0.250360730205203,0.268260568533116,0.268175256035609,0.2636377947135,NA,NA,NA,NA,NA,NA,NA,NA
2238,1,0.00288787232939924,0.00378211649457416,0.00463366728120373,0.00531243572777651,0.00568770803816676,0.00573346710452682,0.00556170190351679,0.0053492668325017,0.00522618745750769,NA,NA,NA,NA,NA,NA,NA,NA
2239,1,0.0268938914214125,0.0268938914214125,0.0268938914214125,0.0268938914214125,0.0268938914214121,0.0268938914214125,0.0268938914214125,0.0268938914214125,0.0268938914214125,NA,NA,NA,NA,NA,NA,NA,NA
2240,1,0.000116905269059497,0.000188436842669226,0.000113840972581603,-0.000100887896671509,-0.000413172772596226,-0.000742622353202549,-0.00104594912350819,-0.00121958547367251,NA,NA,NA,NA,NA,NA,NA,NA,NA
2241,1,-0.0267525925223948,-0.028790577161252,-0.0303587294969612,-0.031522615920955,-0.0325253810957538,-0.0336002018261974,-0.0347522914742022,-0.0357345653556944,-0.0362650547091654,NA,NA,NA,NA,NA,NA,NA,NA
2242,1,-0.000547927000252635,-0.000527896412778617,-0.000478472461078461,-0.00038181664541348,-0.000243109424737931,-8.08815404784724e-05,8.21373757196042e-05,0.000215289623833215,0.000286906868409709,NA,NA,NA,NA,NA,NA,NA,NA
2243,1,0.0189948164916633,0.0190813239205658,0.0191551084692878,0.019216170137824,0.0192644977879741,0.0193000232402283,0.0193229112937074,0.0193342200983668,NA,NA,NA,NA,NA,NA,NA,NA,NA
2245,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2246,1,-0.0130780478860943,0.0432036749485922,0.0822407854325551,0.0813674780569444,0.0605542361820053,0.0394371389920201,0.0139825479901159,-0.0161582940681262,-0.0335090335285564,NA,NA,NA,NA,NA,NA,NA,NA
2248,1,0.0200809336121259,0.0505320728472345,0.0831670954487564,0.110435941110519,0.125750795664465,0.125988197180157,0.113866622325257,0.0979247506473317,0.0877652420042825,NA,NA,NA,NA,NA,NA,NA,NA
2249,1,0.00805667077689032,0.00805667077688987,0.00805667077689076,0.00805667077689032,0.00805667077688987,0.00805667077689032,0.00805667077688987,0.00805667077689076,0.00805667077689032,NA,NA,NA,NA,NA,NA,NA,NA
2250,1,0.0315076369749292,-0.00205538312061115,-0.0409529315400663,-0.0675233829957693,-0.063797617091093,-0.0257799491546598,0.032597468218885,0.087053647083263,0.117158494018341,NA,NA,NA,NA,NA,NA,NA,NA
2252,1,-0.0256059737390739,-0.0270792349059512,-0.0271682982098467,-0.0261202685251281,-0.024980947415437,-0.024360419582945,-0.0238954669190488,-0.023169063601058,-0.0225301629144727,NA,NA,NA,NA,NA,NA,NA,NA
2253,1,-0.0181804816688764,-0.0299586312996496,-0.040910151053458,-0.0496902054548043,-0.0554539547132813,-0.0584840965702145,-0.0598698004525371,-0.0605759489535314,-0.0609323978674183,NA,NA,NA,NA,NA,NA,NA,NA
2254,1,-0.0159725973641502,-0.0159725973641502,-0.0159725973641511,-0.0159725973641502,-0.0159725973641498,-0.0159725973641511,-0.0159725973641502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2255,1,-0.0796812018017992,-0.0674755996811847,-0.0402920956716724,-0.00841856941741881,0.0156247958815605,0.0215450105508053,0.00834462443639872,-0.0131166027229037,-0.0277317840414897,NA,NA,NA,NA,NA,NA,NA,NA
3134,1,0.0658189071797874,-0.165112844689764,-0.238281738651195,0.0402908592595439,0.38455663184726,0.4093619538659,0.164112303975172,0.0571693800623043,0.254070391544574,0.413072183423208,0.177962433848569,-0.250956266169516,-0.320263409766572,0.123309083974926,0.593517169534497,NA,NA
2247,1,0.0359782341582391,0.0359782341582391,0.0359782341582391,0.0359782341582391,0.0359782341582391,0.0359782341582395,0.0359782341582391,0.0359782341582386,0.0359782341582391,NA,NA,NA,NA,NA,NA,NA,NA
741,1,0.064968731329613,0.113045924918645,0.0901549998726647,0.0127691981486004,-0.0633987358181887,-0.0860342587704523,-0.0533024096969827,-0.0154448448095656,-0.0189233671650753,-0.0538652138855957,-0.0713036437407677,-0.0494345939070113,-0.0197101066517484,NA,NA,NA,NA
2251,1,0.0056518918402344,0.00565189184039427,0.00565189184056303,0.00565189184070558,0.00565189184079706,0.00565189184083703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,1,0.140971462749018,0.371428587750104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,1,-0.100473760797947,-0.100473760797824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,1,0.0407044420467902,0.28344038327387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2244,1,-0.0282507385590023,-0.0139738183959452,0.000398004090703452,0.0122423304839998,0.0170921885343107,0.0137733101218398,0.0064311521264182,0.000503968851491621,-0.00196914491208799,NA,NA,NA,NA,NA,NA,NA,NA
2256,1,-0.0106349018181142,-0.0106349018180312,-0.0106349018178953,-0.0106349018177117,-0.0106349018175105,-0.0106349018173411,-0.0106349018172518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2237,1,-0.240293358220373,-0.240293358220372,-0.240293358220371,-0.240293358220372,-0.240293358220372,-0.240293358220372,-0.240293358220372,-0.240293358220372,NA,NA,NA,NA,NA,NA,NA,NA,NA
3202,1,-0.1927991783552,-0.1927991783552,-0.192799178355199,-0.192799178355201,-0.192799178355199,-0.1927991783552,-0.1927991783552,-0.192799178355199,NA,NA,NA,NA,NA,NA,NA,NA,NA
3203,1,0.0481096734295026,0.0481096734295763,0.0481096734297095,0.0481096734298605,0.0481096734299857,0.0481096734300701,0.0481096734301074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3204,1,-0.0273267013883229,-0.0305134956343718,-0.0376493436371304,-0.048883751313479,-0.0634553431798723,-0.0796161583154635,-0.0947606405655668,-0.106061463305083,-0.11169609977294,NA,NA,NA,NA,NA,NA,NA,NA
3205,1,-0.000330533691325741,0.00408546884106897,0.0128045364787779,0.0237025218331288,0.0334870218472831,0.0395084787404372,0.041147992039595,0.0400050221423429,0.0386249002329571,NA,NA,NA,NA,NA,NA,NA,NA
3206,1,0.0310370129083077,-0.0569910449696955,-0.0603753686527879,0.12345500950453,0.346638789652769,0.309744583950677,-0.146312673176126,-0.831299300101859,-1.31991919870177,NA,NA,NA,NA,NA,NA,NA,NA
3208,1,-0.269380150819688,-0.0969344487715205,0.166940481308949,0.342003449685757,0.260125059167207,-0.120616185630258,-0.680865913841505,-1.20023916666339,-1.48812470152311,NA,NA,NA,NA,NA,NA,NA,NA
18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3501,1,-0.00759305198006932,-0.00759305198006932,-0.00759305198006932,-0.0075930519800691,-0.00759305198006932,-0.00759305198006932,-0.00759305198006932,-0.00759305198006932,-0.00759305198006932,-0.0075930519800691,-0.00759305198006932,-0.00759305198006932,-0.00759305198006932,-0.0075930519800691,-0.00759305198006932,-0.00759305198006932,-0.00759305198006932
3385,1,0.015971713643455,0.0110179040125851,0.000441666976454869,-0.0104824982966298,-0.0181267591909875,-0.019326722384458,-0.013682902470654,-0.00805514455653933,-0.0126760630328153,-0.0292541480792785,-0.0464703610227262,-0.0504535496868179,-0.0373147778246312,-0.0134820312072348,0.0122014582257024,0.0328057680092626,0.0436523908707742
3553,1,-0.0229124559146758,-0.0697032860413258,-0.101635726715636,-0.110668818867303,-0.0949903789093429,-0.0847495300937968,-0.099228312123364,-0.0965262144226641,-0.0265715711059351,0.0664980185719737,0.0634376334490544,-0.0780468488664053,-0.24058096503558,-0.261697855690274,-0.106862642276029,0.106649253469324,0.239356024116529
3634,1,0.13261225714143,0.168812430939894,0.130973511562187,0.0457393083887908,-0.0343305798486668,-0.0674380904416607,-0.0503769331130055,-0.0116496054894158,0.0166639439494055,0.0207323094013,0.00678856015804796,-0.0104547569164519,-0.01964375515849,-0.0180491684556188,-0.0106625440123151,-0.00469620765445566,-0.00171303947553086
3658,1,0.0184870184639566,0.0184870184639566,0.0184870184639565,0.0184870184639566,0.0184870184639566,0.0184870184639566,0.0184870184639565,0.0184870184639566,0.0184870184639566,0.0184870184639566,0.0184870184639565,0.0184870184639566,0.0184870184639566,0.0184870184639566,0.0184870184639566,0.0184870184639565,0.0184870184639566
3681,1,-0.0263767513384436,-0.0263767513384436,-0.0263767513384437,-0.0263767513384435,-0.0263767513384436,-0.0263767513384436,-0.0263767513384436,-0.0263767513384436,-0.0263767513384435,-0.0263767513384437,-0.0263767513384436,-0.0263767513384436,NA,NA,NA,NA,NA
389,1,0.0294858982076802,0.0294858982076807,0.0294858982076803,0.0294858982076804,0.0294858982076804,0.0294858982076803,0.0294858982076804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3529,1,0.0262626059161161,0.0262626059161161,0.0262626059161161,0.0262626059161162,0.0262626059161162,0.0262626059161161,0.0262626059161161,0.0262626059161161,0.0262626059161162,0.0262626059161161,0.0262626059161162,0.0262626059161162,0.0262626059161161,0.0262626059161162,NA,NA,NA
390,1,NA,0.0511394167635146,0.0511394167635146,0.0511394167635145,0.0511394167635147,0.0511394167635146,0.0511394167635146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3433,1,NA,-0.0145321556769636,-0.0145321556769635,-0.0145321556769635,-0.0145321556769635,-0.0145321556769636,-0.0145321556769635,-0.0145321556769635,-0.0145321556769635,-0.0145321556769636,-0.0145321556769635,-0.0145321556769635,-0.0145321556769636,-0.0145321556769635,-0.0145321556769636,-0.0145321556769635,NA
3605,1,NA,-0.0125159611989838,-0.0125159611989837,-0.0125159611989837,-0.0125159611989838,-0.0125159611989836,-0.0125159611989838,-0.0125159611989837,-0.0125159611989838,-0.0125159611989837,-0.0125159611989837,-0.0125159611989838,-0.0125159611989838,-0.0125159611989837,-0.0125159611989838,-0.0125159611989838,-0.0125159611989837
3407,1,NA,NA,0.0588437907897533,0.0588437907897533,0.0588437907897533,0.0588437907897533,0.0588437907897533,0.0588437907897532,0.0588437907897533,0.0588437907897533,0.0588437907897532,0.0588437907897533,NA,NA,NA,NA,NA
3474,1,NA,NA,NA,NA,-0.12164098169997,-0.12164098169997,-0.12164098169997,-0.12164098169997,-0.12164098169997,-0.12164098169997,-0.12164098169997,-0.12164098169997,NA,NA,NA,NA,NA
3580,1,NA,NA,NA,NA,NA,NA,NA,NA,0.211532196998446,0.211532196998446,0.211532196998446,NA,NA,NA,NA,NA,NA
3445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,1,-0.00836557823698181,-0.0232476309958884,-0.0442003738272692,-0.0675086919269452,-0.0882522030813533,-0.099723169467755,-0.0966898071271425,-0.0802895682449749,-0.0577085400618236,-0.0359770574339369,-0.0172730664223646,-0.000816100493630234,0.0125495012772521,0.0199358970306571,NA,NA,NA
241,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,1,-0.0458893323040821,-0.0442028696620225,-0.0422222773834163,-0.0395128621711367,-0.0355593154949386,-0.0303150017909817,-0.0241732709420565,-0.0179311567592502,-0.0124606971182826,-0.00833101873029596,-0.00564540060509566,-0.00431167408625399,-0.00386953106287347,-0.00380493805645488,NA,NA,NA
593,1,-0.0149094245273261,-0.0225631747754803,-0.00626239729700273,0.0243274319175476,0.0468881189938529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3167,1,-0.00119376107148245,-0.00193222955421235,-0.00258125262409958,-0.00320762607829123,-0.0039203740736482,-0.00472791891097807,-0.00549244800410714,-0.00606231957995901,-0.00642867297595445,-0.00670345724723126,-0.00695056137498368,-0.00710968191746364,NA,NA,NA,NA,NA
3607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3504,1,0.0113262403614632,0.0113262403614631,0.0113262403614631,0.0113262403614631,0.0113262403614631,0.0113262403614631,0.0113262403614632,0.0113262403614631,0.0113262403614631,0.0113262403614632,0.0113262403614631,0.0113262403614632,0.0113262403614631,0.0113262403614631,0.0113262403614632,0.0113262403614631,0.0113262403614632
383,1,0.0147406606623235,0.0147406606630632,0.0147406606637007,0.0147406606642172,0.0147406606645877,0.0147406606648049,0.0147406606648933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3392,1,0.0319953973380942,0.0310588252541213,0.0257915698365296,0.0170733150493168,0.00789775587730968,0.00142827059565076,-0.00120439701577424,-0.00162355272005232,-0.00282455789669067,-0.00657032755507858,-0.0116036855349776,-0.0144546027427426,-0.0124488739752819,-0.00616987295047478,0.00108190622223314,0.00616748885644014,0.00826940107208141
3558,1,0.000252631665886599,0.00270908877401306,0.00460196162351149,0.00600042805868801,0.00689024328099799,0.00746959009383456,0.00824220099181941,0.00962131931721992,0.0114624641060889,0.0131471302901464,0.0141689581389035,0.0145295138987441,0.0145284158967839,0.0143306426818253,0.0139084782032579,0.013344421555182,0.0129436413432255
490,1,0.0609783765015104,0.0609783765015102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3637,1,-0.00447703762413326,-0.00447703762406026,-0.00447703762398227,-0.00447703762389939,-0.00447703762381924,-0.00447703762375634,-0.00447703762371721,-0.0044770376236884,-0.00447703762364998,-0.00447703762359675,-0.00447703762354562,-0.0044770376235147,-0.00447703762350476,-0.00447703762350138,-0.00447703762349533,-0.00447703762349022,-0.00447703762348767
3660,1,-0.025809847713729,-0.025809847713729,-0.0258098477137289,-0.0258098477137289,-0.025809847713729,-0.0258098477137289,-0.025809847713729,-0.0258098477137289,-0.0258098477137289,-0.025809847713729,-0.0258098477137289,-0.025809847713729,-0.0258098477137289,-0.0258098477137289,-0.025809847713729,-0.0258098477137289,-0.0258098477137289
3683,1,-0.0163885707421955,-0.0163885707421955,-0.0163885707421956,-0.0163885707421955,-0.0163885707421956,-0.0163885707421955,-0.0163885707421955,-0.0163885707421955,-0.0163885707421955,-0.0163885707421955,-0.0163885707421955,-0.0163885707421956,NA,NA,NA,NA,NA
3531,1,-0.0166814326055559,-0.0166814326055557,-0.0166814326055558,-0.0166814326055558,-0.0166814326055558,-0.0166814326055558,-0.0166814326055558,-0.0166814326055558,-0.0166814326055558,-0.0166814326055558,-0.0166814326055558,-0.0166814326055557,-0.0166814326055558,-0.0166814326055558,NA,NA,NA
384,1,0.0398080947485182,0.0398080947485183,0.0398080947485184,0.0398080947485183,0.0398080947485183,0.0398080947485184,0.0398080947485183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3435,1,NA,0.0976851500793898,0.0976851500793898,0.0976851500793899,0.0976851500793898,0.0976851500793899,0.0976851500793899,0.0976851500793899,0.0976851500793898,0.0976851500793899,0.0976851500793899,0.0976851500793898,0.0976851500793898,0.0976851500793898,0.0976851500793898,0.0976851500793899,NA
3409,1,NA,NA,-0.0285584532498682,-0.0285584532498681,-0.0285584532498682,-0.0285584532498681,-0.0285584532498682,-0.0285584532498681,-0.0285584532498682,-0.0285584532498682,-0.0285584532498681,-0.0285584532498682,NA,NA,NA,NA,NA
3476,1,NA,NA,NA,NA,-0.0408230125170436,-0.0408230125170437,-0.0408230125170437,-0.0408230125170436,-0.0408230125170437,-0.0408230125170437,-0.0408230125170437,-0.0408230125170437,NA,NA,NA,NA,NA
3583,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0419926005629951,0.0419926005629954,0.0419926005629953,0.0419926005629951,0.0419926005629954,0.0419926005629953,0.0419926005629953,0.0419926005629952
3608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1,-0.0335425483425671,-0.0335425483425675,-0.0335425483425675,-0.0335425483425675,-0.0335425483425671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1433,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1434,1,-0.0016300080013929,-0.0016300080013929,-0.0016300080013929,-0.00163000800139379,-0.0016300080013929,-0.0016300080013929,-0.00163000800139379,-0.0016300080013929,-0.00163000800139379,-0.0016300080013929,-0.0016300080013929,-0.0016300080013929,-0.0016300080013929,-0.00163000800139379,-0.0016300080013929,-0.0016300080013929,NA
1436,1,0.0337509627825632,0.0337509627825634,0.0337509627825632,0.0337509627825632,0.0337509627825634,0.0337509627825632,0.0337509627825634,0.0337509627825632,0.0337509627825632,0.0337509627825632,0.0337509627825632,NA,NA,NA,NA,NA,NA
3232,1,0.00399905750600649,0.00399905750612817,0.00399905750625429,0.0039990575063511,0.00399905750633422,0.00399905750617879,0.00399905750586083,0.00399905750539187,0.00399905750484209,0.00399905750425855,0.00399905750375762,0.00399905750338547,0.00399905750319096,NA,NA,NA,NA
1435,1,0.00781687381924812,0.00781687381923746,0.00781687381921881,0.00781687381919394,0.00781687381916285,0.00781687381913798,0.00781687381911844,0.00781687381910956,0.00781687381911578,0.00781687381913265,0.00781687381916374,0.0078168738191966,0.00781687381923568,0.0078168738192641,0.0078168738192872,0.00781687381929874,NA
1437,1,NA,0.0146993673297611,0.0146993673297615,0.0146993673297611,0.0146993673297615,0.0146993673297611,0.0146993673297615,0.0146993673297611,0.0146993673297615,0.0146993673297611,0.0146993673297611,NA,NA,NA,NA,NA,NA
3233,1,NA,0.00404414808015474,0.00404414808015474,0.00404414808015385,0.00404414808015563,0.00404414808015474,0.00404414808015385,0.00404414808015474,0.00404414808015474,0.00404414808015385,0.00404414808015474,0.00404414808015563,0.00404414808015474,0.00404414808015385,0.00404414808015474,NA,NA
3790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2276,1,0.0211557123766539,0.0211557123766539,0.0211557123766548,0.0211557123766548,0.0211557123766548,0.0211557123766548,0.0211557123766548,0.0211557123766548,0.0211557123766548,0.0211557123766548,0.0211557123766539,0.0211557123766548,0.0211557123766539,0.0211557123766548,0.0211557123766548,0.0211557123766548,NA
2278,1,0.0210445541310722,0.0210445541310722,0.021044554131072,0.0210445541310722,0.021044554131072,0.0210445541310722,0.021044554131072,0.0210445541310722,0.0210445541310722,0.0210445541310722,0.021044554131072,NA,NA,NA,NA,NA,NA
3253,1,0.0137568757554565,0.0140867976007399,0.0145424876910374,0.0150932161412767,0.0156509013468282,0.0161780630953956,0.0166128621424066,0.0169394807582863,0.0171564872693182,0.0172732637803588,0.0173287703845695,0.0173410040257709,0.0173429923861042,NA,NA,NA,NA
2277,1,0.0193890391597593,0.0193890391596288,0.0193890391593312,0.0193890391587566,0.0193890391578355,0.0193890391564384,0.0193890391545262,0.0193890391520686,0.0193890391491012,0.0193890391457945,0.01938903914228,0.0193890391389022,0.0193890391358362,0.0193890391334257,0.0193890391317755,0.0193890391309415,NA
2279,1,NA,-0.0262019614605653,-0.0262019614605653,-0.0262019614605657,-0.0262019614605653,-0.0262019614605657,-0.0262019614605653,-0.0262019614605657,-0.0262019614605653,-0.0262019614605657,-0.0262019614605653,NA,NA,NA,NA,NA,NA
3254,1,NA,0.0217121021038782,0.0217121021038782,0.0217121021038782,0.0217121021038778,0.0217121021038782,0.0217121021038782,0.0217121021038782,0.0217121021038778,0.0217121021038782,0.0217121021038782,0.0217121021038778,0.0217121021038782,0.0217121021038782,0.0217121021038782,NA,NA
3928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2658,1,-0.00338787018024433,-0.00338787018024522,-0.00338787018024611,-0.00338787018024433,-0.00338787018024522,-0.00338787018024433,-0.00338787018024611,-0.00338787018024433,-0.00338787018024522,-0.00338787018024433,-0.00338787018024611,-0.00338787018024522,-0.00338787018024433,-0.00338787018024522,-0.00338787018024433,-0.00338787018024611,NA
2660,1,0.0172465884058397,0.0172465884058397,0.0172465884058397,0.0172465884058397,0.0172465884058396,0.0172465884058397,0.0172465884058398,0.0172465884058396,0.0172465884058398,0.0172465884058396,0.0172465884058398,NA,NA,NA,NA,NA,NA
3260,1,-0.00953448713480398,-0.0095344871346672,-0.00953448713451444,-0.00953448713438121,-0.00953448713434302,-0.00953448713442562,-0.00953448713465921,-0.00953448713503402,-0.00953448713548521,-0.00953448713597727,-0.00953448713640448,-0.00953448713672511,-0.0095344871368912,NA,NA,NA,NA
2659,1,0.0187471464434088,0.0187471464434159,0.0187471464434301,0.018747146443455,0.0187471464434861,0.0187471464435278,0.0187471464435722,0.018747146443622,0.0187471464436753,0.0187471464437268,0.0187471464437756,0.01874714644382,0.0187471464438591,0.0187471464438866,0.0187471464439062,0.018747146443916,NA
2661,1,NA,0.00824280395080003,0.00824280395080008,0.0082428039508,0.00824280395080004,0.00824280395080007,0.00824280395080002,0.00824280395080004,0.0082428039508001,0.00824280395080004,0.00824280395080004,NA,NA,NA,NA,NA,NA
3261,1,NA,0.0379737951903945,0.0379737951903945,0.0379737951903945,0.0379737951903945,0.0379737951903945,0.0379737951903953,0.0379737951903936,0.0379737951903953,0.0379737951903936,0.0379737951903953,0.0379737951903936,0.0379737951903953,0.0379737951903945,0.0379737951903953,NA,NA
51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,1,NA,NA,NA,NA,-0.147300155088355,-0.147300155088355,-0.147300155088355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
